player_id;fifa_version;name;age;height;weight;nationality_name;preferred_foot
247535;23.0;Amalie Vevle Eikeland;26;164;54;Norway;Right
247724;23.0;Julia Angela Grosso;21;171;52;Canada;Left
247743;23.0;???;25;170;60;China PR;Right
247745;23.0;???;21;170;60;China PR;Left
247747;23.0;??;24;167;58;China PR;Left
247788;23.0;Giulia Ronja Gwinn;22;172;58;Germany;Right
247789;23.0;Merle Frohms;27;175;60;Germany;Right
247790;23.0;Lena Lattwein;22;176;65;Germany;Right
247791;23.0;Sydney Lohmann;22;174;64;Germany;Right
247796;23.0;Ellie Roebuck;22;174;67;England;Right
247797;23.0;Hannah Jayne Blundell;28;163;54;England;Right
248715;23.0;Marina Hegering;32;170;59;Germany;Right
248717;23.0;Lena Sophie Oberdorf;20;174;68;Germany;Right
248785;23.0;Solana Pereyra;22;174;72;Argentina;Right
248786;23.0;Marina Delgado;27;162;58;Argentina;Right
248789;23.0;Dalila Belén Ippolito;20;157;60;Argentina;Right
248799;23.0;Mary Fowler;19;170;66;Australia;Left
248822;23.0;Klara Bühl;21;172;65;Germany;Right
253417;23.0;Lynn Anke Hannie Wilms;21;176;68;Netherlands;Right
253435;23.0;Laia Aleixandri López;21;170;55;Spain;Left
253436;23.0;Ona Batlle Pascual;23;165;53;Spain;Right
253437;23.0;Marta Cardona de Miguel;27;161;54;Spain;Right
253469;23.0;Élisa De Almeida;24;174;61;France;Right
254564;23.0;Itzel González Rodríguez;27;172;65;Mexico;Right
256094;23.0;Estelle Cascarino;25;161;52;France;Left
256095;23.0;Perle Morroni;24;158;53;France;Left
256208;23.0;Diana Laura García Castillo;22;167;57;Mexico;Right
256303;23.0;Sheila García Gómez;25;162;49;Spain;Right
256489;23.0;Bethany England;28;166;59;England;Right
256838;23.0;Rachael Boyle;30;165;62;Scotland;Right
257001;23.0;Chloe Maggie Kelly;24;168;58;England;Right
257008;23.0;Lauren May Hemp;21;164;59;England;Left
257530;23.0;Sophia Kleinherne;22;169;56;Germany;Right
258310;23.0;Ann-Katrin Berger;31;180;63;Germany;Right
258576;23.0;Teresa José Abelleira Dueñas;22;160;59;Spain;Right
258680;23.0;Daphne van Domselaar;22;170;60;Netherlands;Right
258704;23.0;Julie Thibaud;24;167;64;France;Right
258705;23.0;Romane Munich;27;173;71;France;Right
258706;23.0;Melvine Malard;22;171;62;France;Right
258915;23.0;Emma Kullberg;30;170;63;Sweden;Right
258940;23.0;Guro Pettersen;30;175;67;Norway;Right
258979;23.0;Alexandra MacIver;24;175;65;England;Right
258980;23.0;Alessia Russo;23;172;64;England;Right
259287;23.0;Pernille Mosegaard-Harder;29;169;60;Denmark;Right
259372;23.0;Athenea del Castillo Belvide;21;160;54;Spain;Right
259485;23.0;???;26;165;63;China PR;Right
260768;23.0;Jimena López Fuentes;23;170;62;Mexico;Left
261093;23.0;Alicia Cervantes Herrera;28;165;60;Mexico;Left
261514;23.0;Évelyne Viens;25;173;64;Canada;Right
261733;23.0;Sandy Baltimore;22;156;62;France;Left
261740;23.0;Jule Brand;19;177;62;Germany;Right
261773;23.0;Laura Freigang;24;171;64;Germany;Right
261781;23.0;Tessa Wullaert;29;168;60;Belgium;Right
261782;23.0;Julie Biesmans;28;173;68;Belgium;Right
261783;23.0;Laura Deloose;29;166;56;Belgium;Right
261784;23.0;Kassandra Missipo;24;159;57;Belgium;Right
261785;23.0;Janice Cayman;33;167;61;Belgium;Right
261786;23.0;Justine Vanhaevermaet;30;185;72;Belgium;Right
261788;23.0;Laura De Neve;27;174;60;Belgium;Left
261789;23.0;Tinne De Caigny;25;180;68;Belgium;Right
261790;23.0;Davina Philtjens;33;151;52;Belgium;Left
261791;23.0;Marie Minnaert;23;184;73;Belgium;Right
261793;23.0;Amber Tysiak;22;177;70;Belgium;Right
261794;23.0;Nicky Evrard;27;174;72;Belgium;Left
261795;23.0;Davinia Vanmechelen;22;164;63;Belgium;Right
261799;23.0;Hannah Eurlings;19;170;58;Belgium;Right
261800;23.0;Ella Van Kerkhoven;28;170;62;Belgium;Right
261803;23.0;Jody Vangheluwe;24;161;55;Belgium;Right
261804;23.0;Diede Lemey;25;170;60;Belgium;Right
261805;23.0;Elena Dhont;24;166;60;Belgium;Right
261806;23.0;Charlotte Tison;24;165;56;Belgium;Right
261808;23.0;Sarah Wijnants;22;169;59;Belgium;Right
261810;23.0;Féli Delacauw;20;169;54;Belgium;Right
261829;23.0;Carole da Silva Costa;32;173;60;Portugal;Right
261830;23.0;Dolores Isabel Jácome da Silva;30;167;54;Portugal;Right
261831;23.0;Ana Catarina Marques Borges;32;159;54;Portugal;Right
261832;23.0;Sílvia Marisa García Rebelo;33;173;66;Portugal;Right
261833;23.0;Joana Filipa Gaspar Silva Marchão;25;161;59;Portugal;Left
261834;23.0;Patricia Isabel Sousa Barros Morais;30;178;63;Portugal;Right
261835;23.0;Tatiana Vanessa Ferreira Pinto;28;167;55;Portugal;Right
261837;23.0;Diana Micaela Abreu de Sousa e Silva;27;161;54;Portugal;Right
261838;23.0;Andreia Alexandra Norton;25;161;58;Portugal;Right
261841;23.0;Fátima Alexandra Figueira Pinto;26;169;59;Portugal;Right
261842;23.0;Carolina Ana Coruche Mendes;34;173;59;Portugal;Right
261845;23.0;Andreia Martins Faria;22;164;55;Portugal;Right
261847;23.0;Vanessa Marques Malho;26;175;68;Portugal;Right
261848;23.0;Inês Teixeira Pereira;23;168;64;Portugal;Right
261849;23.0;Telma Raquel Velosa Encarnaçao;20;169;60;Portugal;Right
261852;23.0;Jéssica da Silva;27;170;54;Portugal;Left
261853;23.0;Diana Catarina Ribeiro Gomes;23;167;60;Portugal;Right
261854;23.0;Alícia Lima Correia;19;159;53;Portugal;Left
261855;23.0;Francisca Ramos Ribeiro Nazareth Sousa;19;168;67;Portugal;Right
261857;23.0;Ana Rute Campos Costa;28;170;60;Portugal;Right
261858;23.0;Catarina Isabel Silva Amado;22;165;55;Portugal;Right
261863;23.0;Lisa Lichtfus;22;172;62;Belgium;Right
262058;23.0;Tabea Waßmuth;25;170;62;Germany;Right
262330;23.0;Catarina Cantanhede Melônio Macário;22;165;58;United States;Right
262457;23.0;Olga Carmona García;22;160;51;Spain;Left
262531;23.0;Claudia Pina Medina;20;165;59;Spain;Right
262826;23.0;Karina Rodríguez;23;166;61;Mexico;Right
263007;23.0;Niamh Charles;23;172;64;England;Right
263009;23.0;Hannah Hampton;21;173;64;England;Right
263011;23.0;Ella Toone;22;163;57;England;Right
263012;23.0;Millie Turner;25;170;65;England;Right
263013;23.0;Carlotte Wubben-Moy;23;178;67;England;Right
263964;23.0;Filippa Angeldahl;24;170;63;Sweden;Right
263966;23.0;Hanna Bennison;19;165;53;Sweden;Right
264011;23.0;Alana Cook;25;175;63;United States;Right
264012;23.0;Sophia Olivia Smith;21;168;58;United States;Right
264058;23.0;Rebecka Blomqvist;24;167;58;Sweden;Right
264233;23.0;Julie Blakstad;20;170;63;Norway;Left
264626;23.0;Anika Rodríguez;25;157;57;Mexico;Right
264627;23.0;Myra Delgadillo;26;175;60;Mexico;Right
264630;23.0;Joseline Montoya;21;158;48;Mexico;Right
264807;23.0;Marie Levasseur;25;173;62;Canada;Right
264831;23.0;Clare Wheeler;24;162;58;Australia;Right
264864;23.0;Kessya Bussy;21;165;52;France;Right
264865;23.0;Mylène Chavas;24;178;63;France;Left
264866;23.0;Océane Deslandes;21;170;60;France;Left
264875;23.0;Kerstin Casparij;21;170;60;Netherlands;Right
264884;23.0;Paulina Dudek;25;169;62;Poland;Left
264885;23.0;Manon Revelli;20;166;59;France;Right
264886;23.0;Glódís Perla Viggósdóttir;27;172;65;Iceland;Right
264891;23.0;Lea Karólína Vilhjálmsdóttir;20;176;67;Iceland;Right
264892;23.0;Ramona Bachmann;31;162;59;Switzerland;Right
264895;23.0;Constance Picaud;23;180;62;France;Right
264896;23.0;Celin Ildhusøy;20;170;56;Norway;Right
264898;23.0;Assimina Maoulida;20;173;67;France;Right
264900;23.0;Laurina Fazer;18;165;55;France;Right
264904;23.0;Léa Khelifi;23;171;63;France;Left
264932;23.0;Alexandra Jóhannsdóttir;22;167;60;Iceland;Right
264941;23.0;Emma Holmgren;25;171;67;Sweden;Right
264944;23.0;Inès Benyahia;19;172;63;France;Right
264946;23.0;Signe Kallesøe Bruun;24;178;68;Denmark;Right
264947;23.0;Nicole Anyomi;21;170;63;Germany;Right
264951;23.0;Laurine Baga;19;170;63;France;Right
264952;23.0;Alyssia Paljevic;20;175;68;France;Left
264953;23.0;Kysha Sylla;18;173;65;France;Right
264958;23.0;Camille Pecharman;23;173;73;France;Right
264959;23.0;Célina Ould Hocine;20;167;55;France;Right
264961;23.0;Sarah Kassi;18;167;60;France;Right
264962;23.0;Tess Laplacette;23;168;60;France;Right
264963;23.0;Daphne Corboz;29;157;54;France;Right
264965;23.0;Thelma Eninger;20;158;48;France;Right
264968;23.0;Mathilde Bourdieu;23;165;67;France;Right
264969;23.0;Oriane Jean-François;20;164;58;France;Right
264971;23.0;Ewelina Kamczyk;26;165;54;Poland;Right
264974;23.0;Coumba Sow;27;179;68;Switzerland;Right
264976;23.0;Nikola Karczewska;22;183;68;Poland;Right
264978;23.0;Katriina Talaslahti;21;172;68;Finland;Right
264979;23.0;Maureen Bigot;26;166;59;France;Right
264981;23.0;Sophie Vaysse;28;163;56;France;Right
264982;23.0;Dominika Grabowska;23;165;55;Poland;Left
264987;23.0;Eseosa Aigbogun;29;166;56;Switzerland;Right
264993;23.0;Adja Binate Soumahoro;19;172;67;France;Right
264996;23.0;Laura Wienroither;23;165;58;Austria;Right
265002;23.0;Louna Ribadeira;17;165;58;France;Right
265011;23.0;Sally Julini;19;169;64;Switzerland;Right
265012;23.0;Karen Holmgaard;23;180;63;Denmark;Right
265040;23.0;Barbora Votíková;25;178;67;Czech Republic;Right
265092;23.0;Alice Sombath;18;167;60;France;Right
265096;23.0;Grace Kazadi Ntambwe;21;163;58;France;Right
265201;23.0;Cecilie Sandvej;32;175;66;Denmark;Left
265210;23.0;Lisa Robertson;30;155;55;Scotland;Left
265217;23.0;Veatriki Sarri;24;167;59;Greece;Left
265219;23.0;Ashleigh Plumptre;24;180;63;Nigeria;Left
265221;23.0;Connie Scofield;23;163;57;England;Right
265222;23.0;Demi Lambourne;26;175;66;England;Right
265223;23.0;Georgia Brougham;26;176;67;England;Right
265224;23.0;Hannah Cain;23;164;57;England;Right
265225;23.0;Jemma Purfield;25;165;58;England;Left
265226;23.0;Jess Sigsworth;27;173;59;England;Right
265227;23.0;Kirstie Levell;25;174;65;England;Right
265228;23.0;Lachante Paul;19;167;66;England;Left
265230;23.0;Molly Pike;21;175;60;England;Right
265231;23.0;Natasha Jane Flint;25;174;66;England;Right
265233;23.0;Samantha Tierney;23;167;59;England;Right
265234;23.0;Shannon O'Brien;20;171;64;England;Right
265237;23.0;Anna Patten;23;178;57;England;Right
265239;23.0;Katie McCabe;26;164;55;Republic of Ireland;Left
265240;23.0;Lia Wälti;29;167;56;Switzerland;Right
265242;23.0;Manuela Zinsberger;26;177;67;Austria;Right
265243;23.0;Noëlle Maritz;26;165;58;Switzerland;Right
265246;23.0;Drew Spence;29;164;75;Jamaica;Right
265247;23.0;Jessica Carter;24;165;70;England;Right
265248;23.0;Jorja Fox;18;169;61;England;Right
265249;23.0;Lauren James;20;175;77;England;Right
265250;23.0;Sophie Ingle;30;173;62;Wales;Right
265252;23.0;Ashleigh Neville;29;171;64;England;Right
265253;23.0;Asmita Ale;20;166;59;England;Right
265254;23.0;Rebecca Leigh Spencer;31;167;57;Jamaica;Right
265255;23.0;Eleanor Heeps;18;177;65;England;Right
265256;23.0;Esther Morgan;19;169;69;Wales;Right
265257;23.0;Gracie Pearse;19;170;63;England;Right
265258;23.0;Jessica Naz;21;165;56;England;Right
265259;23.0;Josie Green;29;156;51;Wales;Right
265260;23.0;Kerys Harrop;31;175;61;England;Left
265261;23.0;Kit Graham;26;160;51;England;Left
265262;23.0;Molly Bartrip;26;164;58;England;Right
265263;23.0;Rachel Williams;34;169;68;England;Right
265265;23.0;Rosella Ayane;26;175;59;Morocco;Right
265267;23.0;Tinja-Riikka Korpela;36;176;73;Finland;Right
265268;23.0;Aoife Mannion;26;168;56;England;Right
265269;23.0;Emily Ramsey;21;180;72;England;Right
265271;23.0;Hayley Ladd;28;172;64;Wales;Right
265273;23.0;Katie Zelem;26;163;53;England;Right
265274;23.0;Kirsty Hanson;24;163;58;Scotland;Right
265275;23.0;Leah Galton;28;170;63;England;Left
265277;23.0;Martha Thomas;26;170;62;England;Right
265279;23.0;Sophie Baggaley;25;167;65;England;Right
265281;23.0;Aileen Whelan;30;170;63;England;Right
265283;23.0;Danielle Carter;29;162;58;England;Right
265284;23.0;Ellie Brazil;23;172;58;England;Right
265286;23.0;Emma Koivisto;27;168;60;Finland;Right
265289;23.0;Katie Robinson;19;165;58;England;Right
265290;23.0;Kayleigh Green;34;175;66;Wales;Right
265291;23.0;Libby Bance;18;164;58;England;Right
265292;23.0;Maisie Symonds;19;171;63;England;Right
265293;23.0;Maya Le Tissier;20;171;59;England;Right
265294;23.0;Megan Connolly;25;173;66;Republic of Ireland;Right
265295;23.0;Megan Walsh;27;173;65;Republic of Ireland;Right
265296;23.0;Victoria Williams;32;180;67;England;Right
265297;23.0;Abbey-Leigh Stringer;27;183;74;England;Right
265298;23.0;Brooke Cairns;19;170;59;England;Right
265299;23.0;Claudia Walker;26;173;65;England;Right
265300;23.0;Dagný Brynjarsdóttir;30;180;66;Iceland;Right
265301;23.0;Grace Fisk;24;172;59;England;Right
265303;23.0;Kate Longhurst;33;168;60;England;Right
265304;23.0;Kate?ina Svitková;26;166;60;Czech Republic;Right
265307;23.0;Lucy Parker;23;173;66;England;Right
265309;23.0;Melisa Filis;19;174;70;England;Right
265311;23.0;Alisha Lehmann;23;165;55;Switzerland;Right
265312;23.0;Chantelle Boye-Hlorkah;26;169;58;England;Right
265315;23.0;Freya Gregory;19;168;59;England;Left
265317;23.0;Laura Blindkilde Brown;18;162;56;England;Right
265319;23.0;Mayumi Pacheco;23;164;55;England;Left
265320;23.0;Meaghan Sargeant;28;170;58;England;Right
265323;23.0;Ramona Petzelberger;29;163;54;Germany;Right
265324;23.0;Remi Allen;31;158;52;England;Right
265325;23.0;Ruesha Littlejohn;31;168;57;Republic of Ireland;Right
265326;23.0;Sarah Emma Mayling;25;166;58;England;Right
265331;23.0;Courtney Brosnan;26;175;73;Republic of Ireland;Right
265332;23.0;Danielle Turner;30;165;58;England;Left
265333;23.0;Grace Clinton;19;172;64;England;Right
265334;23.0;Megan Finnigan;24;174;59;England;Right
265335;23.0;Nicoline Sørensen;24;179;61;Denmark;Right
265336;23.0;Poppy Pattinson;22;167;60;England;Left
265337;23.0;Rikke Sevecke;26;180;69;Denmark;Right
265338;23.0;Simone Magill;27;167;60;Northern Ireland;Right
265339;23.0;Esme Beth Morgan;21;177;59;England;Right
265340;23.0;Jessica Park;20;161;56;England;Right
265341;23.0;Laura Coombs;31;162;58;England;Right
265342;23.0;Ruby Mace;18;168;65;England;Right
265343;23.0;Bethan Roberts;19;177;66;Wales;Right
265346;23.0;Deanna Cooper;29;173;63;England;Right
265347;23.0;Emma Harries;20;178;67;England;Right
265348;23.0;Faye Bryson;24;158;54;England;Right
265350;23.0;Gemma Evans;25;170;59;Wales;Left
265351;23.0;Grace Moloney;29;170;63;Republic of Ireland;Right
265352;23.0;Lily Woodham;21;167;59;Wales;Left
265353;23.0;Natasha Harding;33;174;69;Wales;Right
265354;23.0;Rachel Rowe;29;172;67;Wales;Right
265408;23.0;Caitlin Dijkstra;23;170;62;Netherlands;Right
265421;23.0;Guro Bergsvand;28;175;65;Norway;Right
265536;23.0;Damaris Berta Egurrola Wienke;22;176;65;Netherlands;Left
265571;23.0;Cloé Lacasse;28;170;62;Canada;Left
265623;23.0;???;27;173;63;China PR;Right
265674;23.0;Selma Bacha;21;161;58;France;Left
265705;23.0;Marisa Olislagers;21;165;60;Netherlands;Left
265716;23.0;???;23;167;58;China PR;Right
265833;23.0;Charlotte Fernandes;29;167;59;France;Right
265834;23.0;Julie Piga;24;172;59;France;Right
265836;23.0;María Díaz Cirauqui;27;163;59;Spain;Right
265840;23.0;Cyrielle Blanc;19;176;66;France;Right
265841;23.0;Dominika Škorvánková;30;163;60;Slovakia;Right
265842;23.0;Esther Mbakem-Niaro;20;180;71;France;Right
265843;23.0;Faustine Robert;28;166;48;France;Right
265844;23.0;Gabrielle Lambert;28;171;68;Canada;Left
265845;23.0;Inès Belloumou;21;160;55;France;Left
265849;23.0;Maëlle Lakrar;22;172;56;France;Right
265850;23.0;Maelys Mpomé;19;180;69;France;Right
265853;23.0;Nérilia Mondésir;23;163;57;Haiti;Right
265855;23.0;Andréa Lardez;28;164;58;France;Right
265858;23.0;Delphine Chatelin;34;155;48;France;Left
265859;23.0;Ella Palis;23;164;56;France;Right
265860;23.0;Julie Dufour;21;163;58;France;Right
265861;23.0;Maëlle Garbino;25;162;54;France;Left
265863;23.0;Marine Perea;21;163;58;France;Left
265864;23.0;Melissa Herrera;25;159;55;Costa Rica;Right
265865;23.0;Mickaëlla Cardia;22;160;55;France;Left
265868;23.0;Svava Rós Guðmundsdóttir;26;177;68;Iceland;Right
265872;23.0;Ekaterina Tyryshkina;26;175;67;Russia;Right
265875;23.0;Hélène Fercocq;23;177;60;France;Right
265877;23.0;Jenna Dear;26;170;65;England;Right
265878;23.0;Léa Declercq;27;168;62;France;Right
265879;23.0;Léna Goetsch;22;171;62;France;Right
265882;23.0;Mylaine Tarrieu;27;160;54;France;Right
265887;23.0;Solène Barbance;30;161;51;France;Right
265892;23.0;Jade Rastocle;17;168;58;France;Right
265893;23.0;Julie Pasquereau;27;176;64;France;Right
265894;23.0;Kethna Louis;25;170;68;Haiti;Left
265895;23.0;Léa Notel;17;165;59;France;Left
265896;23.0;Lou-Ann Joly;20;168;58;France;Right
265897;23.0;Magou Doucouré;21;166;59;France;Right
265898;23.0;Daelle Melchie Dumornay;18;157;51;Haiti;Right
265901;23.0;Rachel Corboz;26;165;58;United States;Right
265902;23.0;Romane Lejeune;17;171;63;France;Left
265903;23.0;Sonia Ouchène;22;158;52;France;Right
265905;23.0;Vicki Becho;18;168;62;France;Right
265906;23.0;Anissa Lahmari;25;164;59;France;Right
265907;23.0;Anna Clerac;25;165;56;France;Left
265908;23.0;Camille Collin;22;166;66;France;Right
265910;23.0;Cathy Couturier;25;178;63;France;Right
265912;23.0;Eden Avital;25;167;60;Israel;Right
265913;23.0;Ella Kaabachi;30;160;53;Tunisia;Right
265914;23.0;Emeline Saint Georges;22;177;65;France;Right
265915;23.0;Laura Bourgouin;29;151;51;France;Right
265916;23.0;Laurine Pinot;20;162;57;France;Left
265924;23.0;Siga Tandia;34;169;54;France;Right
265931;23.0;Emmy Jézéquel;21;162;58;France;Left
265937;23.0;Louise Fleury;24;167;59;France;Left
265941;23.0;Sana Daoudi;24;162;60;France;Right
265944;23.0;Agathe Donnary;20;161;55;France;Right
265947;23.0;Batcheba Louis;25;165;56;Haiti;Right
265948;23.0;Célya Barclais;21;162;60;France;Right
265956;23.0;Morgane Martins;24;155;50;Portugal;Left
265961;23.0;Roselord Borgella;29;172;58;Haiti;Right
265970;23.0;Emily Burns;24;175;66;Canada;Right
265979;23.0;Laura Condon;25;159;52;France;Right
265981;23.0;Léonie Multari;26;169;57;France;Right
265984;23.0;Maud Antoine;23;173;63;France;Right
266254;23.0;Elisabeth Terland;21;171;64;Norway;Right
266384;23.0;Sveindís Jane Jónsdóttir;21;178;63;Iceland;Right
266393;23.0;Rachel McLauchlan;24;169;59;Scotland;Right
266451;23.0;Eartha Cumings;23;170;63;Scotland;Right
266457;23.0;Teyah Goldie;18;171;64;England;Right
266504;23.0;Isobel Goodwin;19;181;71;England;Right
266526;23.0;Katie Startup;23;171;64;England;Right
266548;23.0;Alsu Abdullina;21;169;60;Russia;Left
266551;23.0;Gabrielle George;25;171;70;England;Left
266553;23.0;Cecilía Rán Rúnarsdóttir;18;188;72;Iceland;Right
266556;23.0;Missy Goodwin;19;163;57;England;Right
266568;23.0;Khiara Keating;18;167;70;England;Right
266570;23.0;Carrie Jones;18;165;54;Wales;Right
266591;23.0;Tia Primmer;18;165;58;England;Right
266592;23.0;Sanne Troelsgaard;33;176;64;Denmark;Right
266598;23.0;Eveliina Summanen;24;172;65;Finland;Right
266601;23.0;Emma Snerle;21;174;64;Denmark;Right
266603;23.0;Christy Grimshaw;26;173;58;Scotland;Right
266793;23.0;Diane Caldwell;33;173;65;Republic of Ireland;Right
266907;23.0;Rachael Laws;31;175;66;England;Right
266910;23.0;Rylee Foster;23;180;68;Canada;Right
266911;23.0;Charlotte Wardlaw;19;164;58;England;Right
266912;23.0;Leighanne Robe;28;168;61;England;Right
266913;23.0;Niamh Fahey;34;170;63;Republic of Ireland;Right
266914;23.0;Jasmine Matthews;29;171;58;England;Left
266915;23.0;Taylor Hinds;23;160;55;England;Left
266916;23.0;Megan Campbell;29;173;65;Republic of Ireland;Left
266917;23.0;Rhiannon Roberts;31;171;64;Wales;Right
266918;23.0;Missy Bo Kearns;21;165;58;England;Right
266920;23.0;Rachel Furness;34;175;66;Northern Ireland;Left
266921;23.0;Carla Humphrey;25;168;60;England;Right
266922;23.0;Ceri Holland;24;165;57;Wales;Right
266923;23.0;Leanne Kiernan;23;164;52;Republic of Ireland;Right
266926;23.0;Yana Daniëls;30;170;53;Belgium;Right
266928;23.0;Trinity Rodman;20;178;66;United States;Right
266939;23.0;Amanda Nildén;23;168;59;Sweden;Left
266945;23.0;Guðný Árnadóttir;21;173;66;Iceland;Right
266947;23.0;Celeste Boureille;28;175;60;United States;Right
266975;23.0;Sophie Román Haug;23;178;68;Norway;Right
267237;23.0;Diana Ordóñez;20;180;62;Mexico;Right
267293;23.0;Angharad James;28;170;63;Wales;Right
267302;23.0;Gunnhildur Jónsdóttir;33;165;57;Iceland;Right
267501;23.0;Erin Simon;27;163;57;United States;Right
267530;23.0;Esmee Brugts;18;165;58;Netherlands;Left
267531;23.0;Romée Leuchter;21;167;60;Netherlands;Right
267585;23.0;Hannah Silcock;17;176;59;England;Right
267644;23.0;Cindy Perrault;26;172;63;France;Right
267648;23.0;Manon Le Page;19;173;62;France;Right
267650;23.0;Enora Guillois;19;167;57;France;Left
267651;23.0;Maïwen Renard;19;173;62;France;Right
267652;23.0;Héloïse Mansuy;25;168;54;France;Right
267653;23.0;Margaux Le Mouël;20;169;56;France;Right
267654;23.0;Nina Richard;21;159;54;France;Right
267656;23.0;Laurie Teinturier;26;169;61;France;Right
267660;23.0;Aïssata Traoré;24;172;59;Mali;Right
267661;23.0;Sarah Cambot;29;166;60;France;Right
267662;23.0;Alison Peniguel;23;169;60;France;Right
267666;23.0;Binta Diakité;34;164;58;Côte d'Ivoire;Right
267667;23.0;Aminata Keita;18;167;60;France;Right
267673;23.0;Mélissa Ferreira Gomes;28;167;60;Portugal;Right
267674;23.0;Amanda Gutierres d.Santos;21;175;70;Brazil;Right
267675;23.0;Jelena Karli?i?;19;170;59;Montenegro;Right
268000;23.0;Shana Chossenotte;17;172;60;France;Right
268011;23.0;Brooke Hendrix;29;180;71;United States;Right
268060;23.0;Magnaba Folquet;18;167;62;France;Right
268262;23.0;Rosemonde Kouassi;20;164;54;Côte d'Ivoire;Right
268303;23.0;Deyna Cristina Castellanos Naujenis;23;170;63;Venezuela;Right
268304;23.0;Sh'nia Gordon;25;170;52;United States;Right
268461;23.0;Sari Kees;21;174;65;Belgium;Right
268467;23.0;Suzane Pires Cardozo;29;168;55;Portugal;Left
268470;23.0;Lúcia Catarina Sousa Alves;24;157;53;Portugal;Right
268477;23.0;Sunniva Skoglund;20;175;65;Norway;Right
268491;23.0;??;24;184;72;China PR;Right
268634;23.0;Fatima Kome;19;171;57;Cameroon;Right
268642;23.0;Marie-Morgane Sieber;19;175;66;France;Right
268649;23.0;Alexandria Lamontagne;25;168;65;Canada;Right
268659;23.0;Solène Champagnac;23;166;59;France;Right
268660;23.0;Yasmine Hall;24;166;68;Canada;Right
268988;23.0;Mariam Diakité;27;169;60;Côte d'Ivoire;Right
268989;23.0;Manon Heil;25;173;69;France;Right
269200;23.0;Olesya Arsenieva;24;168;69;Russia;Right
269203;23.0;Fanny Hoarau;27;161;53;France;Left
269208;23.0;Deja Davis;27;173;69;United States;Right
269211;23.0;Nora Coton-Pelagie;34;164;52;France;Right
269213;23.0;Romane Enguehard;22;163;54;France;Right
269214;23.0;Eva Sumo;28;169;59;France;Right
269216;23.0;Kelsey Beth Marques Araujo;24;168;56;Portugal;Right
269218;23.0;Nadjma Ali Nadjim;27;161;57;France;Right
269655;23.0;Telma Ívarsdóttir;23;178;68;Iceland;Right
269656;23.0;Sandra Sigurðardóttir;25;184;77;Iceland;Right
269657;23.0;Guðrún Arnardóttir;26;170;68;Iceland;Right
269658;23.0;Hallbera Guðný Gísladóttir;35;168;58;Iceland;Left
269659;23.0;Elísa Viðarsdóttir;31;167;57;Iceland;Right
269660;23.0;Sif Atladóttir;36;162;59;Iceland;Right
269661;23.0;Ingibjörg Sigurðardóttir;24;167;62;Iceland;Right
269662;23.0;Amanda Jacobsen Andradóttir;18;172;58;Iceland;Right
269663;23.0;Selma Sól Magnúsdóttir;24;168;63;Iceland;Right
269664;23.0;Áslaug Munda Gunnlaugsdóttir;21;172;65;Iceland;Right
269665;23.0;Agla María Albertsdóttir;22;164;64;Iceland;Right
269666;23.0;Berglind Björg Þorvaldsdóttir;30;175;66;Iceland;Right
269667;23.0;Elín Metta Jensen;27;172;60;Iceland;Right
269674;23.0;Juliet Cruz Navarrete;26;158;57;Argentina;Right
269676;23.0;Erica Lonigro;27;161;68;Argentina;Right
269677;23.0;Maricel Pereyra;20;160;55;Argentina;Right
269678;23.0;Daiana Falfán;21;165;68;Argentina;Right
269679;23.0;Romina Núñez;28;156;65;Argentina;Right
269805;23.0;Kinga Szemik;25;182;70;Poland;Right
269829;23.0;Madeline Roth;20;174;59;France;Right
269921;23.0;Romane Salvador;24;170;67;France;Left
269943;23.0;Inès Marques;18;175;63;France;Right
269959;23.0;Justine Lerond;22;169;74;France;Right
269972;23.0;Lou Bogaert;18;170;62;France;Right
270049;23.0;Christy Gavory;24;156;48;France;Right
270142;23.0;Maelia Doucet;26;176;65;France;Right
270143;23.0;Maïssa Dufresne;18;169;61;France;Right
270144;23.0;Aloïse Pimont;18;171;67;France;Right
270145;23.0;Camélia Pruvost;26;165;60;France;Left
270146;23.0;Annabelle Coignet;30;179;70;France;Right
270147;23.0;Tiffany Douhou;18;170;62;France;Right
270148;23.0;Anna-Rose Lemonnier;22;164;63;France;Right
270149;23.0;Léa Blanche Bishop;22;175;63;France;Right
270150;23.0;Livia Daphné Garnier;26;171;60;France;Left
270152;23.0;Lou-Ann Delbos;22;168;66;France;Right
270153;23.0;Justine Credoz;18;162;57;France;Right
270154;23.0;Kendra Waldinger;22;167;59;England;Right
270155;23.0;Ann Mary Powels;22;174;67;England;Right
270158;23.0;Perrine Delrieu;22;183;68;France;Right
270159;23.0;Astride Guinotte;22;165;60;France;Right
270161;23.0;Ophélie Le Lay;22;170;66;France;Left
270162;23.0;Gwenaelle Peyronne;22;165;61;France;Left
270166;23.0;Jeanne Le Montraux;26;163;56;France;Left
270167;23.0;Priscilla Roudaut;22;162;58;France;Right
270168;23.0;Ariane Dumay;26;162;58;France;Right
270170;23.0;Anne-Olivia Marlier;26;175;68;France;Right
270171;23.0;Laure-Anne Goubert;26;175;68;France;Right
270173;23.0;Valery Davoust;22;177;71;France;Left
270175;23.0;Marjolaine Jallet;26;164;54;France;Left
270176;23.0;Marta Laisney;22;157;55;France;Left
270177;23.0;Faustine Micheau;30;169;63;France;Right
